model,dataset,task,task_type,seed,n_trials,metric,device,selected,config,config_id,config_tag,val_score,test_score,fit_time_tuning,predict_time_tuning,fit_time_refit,predict_time_refit,error,val_average_precision,val_accuracy,val_f1,val_roc_auc,test_average_precision,test_accuracy,test_f1,test_roc_auc,val_r2,val_mae,val_rmse,test_r2,test_mae,test_rmse,kind,time_total
lightgbm,rel-amazon,item-churn,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7951605226208, ""bagging_freq"": 1, ""cat_l2"": 0.2087627025057, ""cat_smooth"": 0.0018992120999, ""extra_trees"": true, ""feature_fraction"": 0.5907899076364, ""lambda_l1"": 0.2654629519904, ""lambda_l2"": 0.6372060480074, ""learning_rate"": 0.0086558049456, ""max_cat_to_onehot"": 44, ""min_data_in_leaf"": 11, ""min_data_per_group"": 11, ""n_estimators"": 164, ""num_leaves"": 56}",3c57d7d3,r6,0.5688149427210292,,18.623476595,1.141012862000025,,,,0.46920046832287676,0.5878079115758432,0.0,0.5688149427210292,,,,,,,,,,
lightgbm,rel-amazon,item-churn,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9335036446078, ""bagging_freq"": 1, ""cat_l2"": 0.2830562687557, ""cat_smooth"": 0.1802171314263, ""extra_trees"": true, ""feature_fraction"": 0.6485577967088, ""lambda_l1"": 0.5232957286614, ""lambda_l2"": 1.3348540188894, ""learning_rate"": 0.0289761662926, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 11, ""min_data_per_group"": 55, ""n_estimators"": 701, ""num_leaves"": 20}",134c98bb,r7,0.5668100146021458,,30.459958013000005,1.5695293150000111,,,,0.46802973093220257,0.5878979565420482,0.0006005186297256722,0.5668100146021458,,,,,,,,,,
lightgbm,rel-amazon,item-churn,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9848713160352, ""bagging_freq"": 1, ""cat_l2"": 1.6905546285477, ""cat_smooth"": 0.001258746648, ""extra_trees"": true, ""feature_fraction"": 0.4384884978093, ""lambda_l1"": 0.0940311167074, ""lambda_l2"": 0.2636825450225, ""learning_rate"": 0.0053104402291, ""max_cat_to_onehot"": 51, ""min_data_in_leaf"": 10, ""min_data_per_group"": 31, ""n_estimators"": 285, ""num_leaves"": 164}",42517afb,r8,0.5570197834533881,,16.21607093199998,0.7388565129999733,,,,0.46005606273327776,0.5878079115758432,0.0,0.5570197834533881,,,,,,,,,,
lightgbm,rel-amazon,item-churn,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.898758060085, ""bagging_freq"": 1, ""cat_l2"": 0.964011246959, ""cat_smooth"": 0.1616421454928, ""extra_trees"": false, ""feature_fraction"": 0.815483271622, ""lambda_l1"": 0.5759889009066, ""lambda_l2"": 1.4326827755167, ""learning_rate"": 0.0599026240177, ""max_cat_to_onehot"": 91, ""min_data_in_leaf"": 2, ""min_data_per_group"": 6, ""n_estimators"": 702, ""num_leaves"": 39}",b7f5d391,r9,0.6539006458799156,,165.057923965,20.64743978599995,,,,0.5399513631294884,0.6109382122697522,0.2670794283533353,0.6539006458799156,,,,,,,,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,{},bf21a9e8,default,53.8237461459183,58.5784365974507,18.455314902999987,0.7813404489999982,17.84980784200002,0.8076785889998064,,,,,,,,,,0.0281657090500933,53.8237461459183,445.60514063598606,0.011915160699860206,58.5784365974507,660.6408988001893
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8646440511782, ""bagging_freq"": 1, ""cat_l2"": 0.2396763788772, ""cat_smooth"": 9.0912832806515, ""extra_trees"": true, ""feature_fraction"": 0.9742930953718, ""lambda_l1"": 0.5205254318032, ""lambda_l2"": 1.5172553870823, ""learning_rate"": 0.0095655183906, ""max_cat_to_onehot"": 21, ""min_data_in_leaf"": 1, ""min_data_per_group"": 38, ""n_estimators"": 885, ""num_leaves"": 13}",9ddece77,r1,55.00655224504566,,71.44225365399998,3.301548642,,,,,,,,,,,,0.009336871809374814,55.00655224504566,449.90112840835155,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7040714906836, ""bagging_freq"": 1, ""cat_l2"": 0.1059359109832, ""cat_smooth"": 79.0557829290776, ""extra_trees"": true, ""feature_fraction"": 0.7399608725239, ""lambda_l1"": 0.9293032679565, ""lambda_l2"": 0.5788832452851, ""learning_rate"": 0.0050708289337, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 53, ""min_data_per_group"": 48, ""n_estimators"": 398, ""num_leaves"": 14}",85d4ebc9,r10,56.64973930067068,,33.36638169399998,1.9295309679999946,,,,,,,,,,,,-0.005952169470535562,56.64973930067068,453.359529219761,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8819179642384, ""bagging_freq"": 1, ""cat_l2"": 0.2028071332361, ""cat_smooth"": 0.9002514016925, ""extra_trees"": true, ""feature_fraction"": 0.9904253448185, ""lambda_l1"": 0.3523764300344, ""lambda_l2"": 1.0166800656129, ""learning_rate"": 0.0076046378471, ""max_cat_to_onehot"": 9, ""min_data_in_leaf"": 51, ""min_data_per_group"": 4, ""n_estimators"": 309, ""num_leaves"": 50}",eb5d77d2,r11,55.39678838921514,,57.381630223,2.7874912269999186,,,,,,,,,,,,0.0013437198302660436,55.39678838921514,451.7124925755023,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7057579594928, ""bagging_freq"": 1, ""cat_l2"": 0.0652607238611, ""cat_smooth"": 0.7440913299852, ""extra_trees"": true, ""feature_fraction"": 0.5562045565524, ""lambda_l1"": 0.4693022490728, ""lambda_l2"": 0.3337783413457, ""learning_rate"": 0.005523232486, ""max_cat_to_onehot"": 20, ""min_data_in_leaf"": 22, ""min_data_per_group"": 3, ""n_estimators"": 298, ""num_leaves"": 194}",97b0d170,r12,56.14784057799839,,106.28426406300002,9.713775751999947,,,,,,,,,,,,-0.001717340369669751,56.14784057799839,452.40425269891136,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7904724450024, ""bagging_freq"": 1, ""cat_l2"": 0.0112585288934, ""cat_smooth"": 1.8450328342775, ""extra_trees"": false, ""feature_fraction"": 0.7222135128255, ""lambda_l1"": 0.8411560157726, ""lambda_l2"": 1.5581241341161, ""learning_rate"": 0.0949138303247, ""max_cat_to_onehot"": 8, ""min_data_in_leaf"": 4, ""min_data_per_group"": 12, ""n_estimators"": 523, ""num_leaves"": 6}",b0f88568,r13,54.5241558346831,,42.18080866999992,1.7493016979999538,,,,,,,,,,,,0.02743473016138176,54.5241558346831,445.77269323540736,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8980520612478, ""bagging_freq"": 1, ""cat_l2"": 0.0298619738506, ""cat_smooth"": 1.8218656600978, ""extra_trees"": false, ""feature_fraction"": 0.6687557031224, ""lambda_l1"": 0.9046572794351, ""lambda_l2"": 1.7298800978754, ""learning_rate"": 0.0152979229147, ""max_cat_to_onehot"": 14, ""min_data_in_leaf"": 7, ""min_data_per_group"": 61, ""n_estimators"": 223, ""num_leaves"": 45}",c9bdab03,r14,54.12475539078957,,40.588311051999995,2.5868963400000666,,,,,,,,,,,,0.012552982345663155,54.12475539078957,449.1702502894487,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7870232821631, ""bagging_freq"": 1, ""cat_l2"": 0.1520732736224, ""cat_smooth"": 0.143579414226, ""extra_trees"": false, ""feature_fraction"": 0.4597414534665, ""lambda_l1"": 0.0376556278898, ""lambda_l2"": 0.8228523078385, ""learning_rate"": 0.0175995134195, ""max_cat_to_onehot"": 55, ""min_data_in_leaf"": 4, ""min_data_per_group"": 81, ""n_estimators"": 58, ""num_leaves"": 107}",5c4e94f9,r15,57.40320410291215,,26.83131933200002,2.4743620770000234,,,,,,,,,,,,-0.005973479767529266,57.40320410291215,453.36433122493577,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9252532736885, ""bagging_freq"": 1, ""cat_l2"": 0.0185425303217, ""cat_smooth"": 0.0026697944708, ""extra_trees"": true, ""feature_fraction"": 0.4403497788779, ""lambda_l1"": 0.990339913502, ""lambda_l2"": 1.5167814698069, ""learning_rate"": 0.032907451476, ""max_cat_to_onehot"": 89, ""min_data_in_leaf"": 2, ""min_data_per_group"": 10, ""n_estimators"": 665, ""num_leaves"": 12}",66abad1a,r16,54.882935303434884,,61.65517643300018,3.8247112460001063,,,,,,,,,,,,0.020519029385325904,54.882935303434884,447.3547822322203,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9893469303368, ""bagging_freq"": 1, ""cat_l2"": 0.1517170923124, ""cat_smooth"": 0.0019146599966, ""extra_trees"": true, ""feature_fraction"": 0.8076356640991, ""lambda_l1"": 0.2169752947, ""lambda_l2"": 0.6401022999299, ""learning_rate"": 0.0682833284969, ""max_cat_to_onehot"": 45, ""min_data_in_leaf"": 2, ""min_data_per_group"": 8, ""n_estimators"": 71, ""num_leaves"": 27}",e3bf995d,r17,55.11395626983967,,14.935716313000057,0.8264381810001851,,,,,,,,,,,,0.011076429100481566,55.11395626983967,449.50595237291833,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8662727305253, ""bagging_freq"": 1, ""cat_l2"": 0.0750558998512, ""cat_smooth"": 0.2749087238468, ""extra_trees"": true, ""feature_fraction"": 0.6722181067336, ""lambda_l1"": 0.6631118952798, ""lambda_l2"": 0.7669894419544, ""learning_rate"": 0.011346355764, ""max_cat_to_onehot"": 13, ""min_data_in_leaf"": 8, ""min_data_per_group"": 12, ""n_estimators"": 235, ""num_leaves"": 4}",d16f6217,r18,57.10274079950878,,18.624601632999884,0.6980705739999848,,,,,,,,,,,,-0.008347312997600165,57.10274079950878,453.8989264157597,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7637171496671, ""bagging_freq"": 1, ""cat_l2"": 1.6733394870119, ""cat_smooth"": 25.4110617183616, ""extra_trees"": true, ""feature_fraction"": 0.7219475266652, ""lambda_l1"": 0.2633960444995, ""lambda_l2"": 1.1766753953959, ""learning_rate"": 0.0546075727721, ""max_cat_to_onehot"": 88, ""min_data_in_leaf"": 1, ""min_data_per_group"": 5, ""n_estimators"": 74, ""num_leaves"": 3}",3c940a82,r19,56.85970286579211,,9.691427579999981,0.5729231630000413,,,,,,,,,,,,-0.007388875037292797,56.85970286579211,453.68315880269216,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9145568099117, ""bagging_freq"": 1, ""cat_l2"": 0.0688015432043, ""cat_smooth"": 0.4410365667971, ""extra_trees"": false, ""feature_fraction"": 0.4842104682476, ""lambda_l1"": 0.6789116421659, ""lambda_l2"": 0.2119046236149, ""learning_rate"": 0.007497093098, ""max_cat_to_onehot"": 78, ""min_data_in_leaf"": 57, ""min_data_per_group"": 21, ""n_estimators"": 353, ""num_leaves"": 17}",a3464b9d,r2,56.611920437394964,,44.697678053000004,2.9578252839999664,,,,,,,,,,,,-0.0016633040402662669,56.611920437394964,452.3920503570298,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.766732967316, ""bagging_freq"": 1, ""cat_l2"": 0.2949769749976, ""cat_smooth"": 76.211749790676, ""extra_trees"": false, ""feature_fraction"": 0.9380027758242, ""lambda_l1"": 0.0207489343658, ""lambda_l2"": 1.6621138056269, ""learning_rate"": 0.0087194268009, ""max_cat_to_onehot"": 51, ""min_data_in_leaf"": 2, ""min_data_per_group"": 20, ""n_estimators"": 428, ""num_leaves"": 19}",8d3659ac,r20,55.455453341750655,,33.885359763,1.4809725650000019,,,,,,,,,,,,0.00551441068344638,55.455453341750655,450.76826165928907,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.806683821355, ""bagging_freq"": 1, ""cat_l2"": 0.0082421437739, ""cat_smooth"": 0.0160008811562, ""extra_trees"": false, ""feature_fraction"": 0.5089787202952, ""lambda_l1"": 0.2184810145264, ""lambda_l2"": 0.9723705046664, ""learning_rate"": 0.0507096180332, ""max_cat_to_onehot"": 54, ""min_data_in_leaf"": 3, ""min_data_per_group"": 18, ""n_estimators"": 165, ""num_leaves"": 161}",a6d8d71e,r21,52.38309017725,,62.91643912399991,4.738639762000048,,,,,,,,,,,,0.06899997772969879,52.38309017725,436.14302210072964,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9821295835758, ""bagging_freq"": 1, ""cat_l2"": 0.1367124095637, ""cat_smooth"": 0.0031729973642, ""extra_trees"": true, ""feature_fraction"": 0.7074360779775, ""lambda_l1"": 0.4552232983118, ""lambda_l2"": 1.417125445225, ""learning_rate"": 0.0925784167972, ""max_cat_to_onehot"": 8, ""min_data_in_leaf"": 5, ""min_data_per_group"": 7, ""n_estimators"": 123, ""num_leaves"": 2}",38aedfa8,r22,56.73916327253051,,12.662070749000122,0.6075042869999834,,,,,,,,,,,,-0.004127081921620146,56.73916327253051,452.94808000131803,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9295975761421, ""bagging_freq"": 1, ""cat_l2"": 0.1658867884192, ""cat_smooth"": 0.0012082259188, ""extra_trees"": false, ""feature_fraction"": 0.7482682823129, ""lambda_l1"": 0.8788818548033, ""lambda_l2"": 0.9963306369924, ""learning_rate"": 0.0662004421712, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 1, ""min_data_per_group"": 44, ""n_estimators"": 510, ""num_leaves"": 23}",3e9b950f,r23,53.149374645797515,,68.73663291000003,5.281366574999993,,,,,,,,,,,,0.0625640097908966,53.149374645797515,437.6479458173252,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9245990859552, ""bagging_freq"": 1, ""cat_l2"": 1.592158021275, ""cat_smooth"": 44.4269586841343, ""extra_trees"": false, ""feature_fraction"": 0.872525293573, ""lambda_l1"": 0.492319014681, ""lambda_l2"": 1.6891157039359, ""learning_rate"": 0.0517998481756, ""max_cat_to_onehot"": 22, ""min_data_in_leaf"": 59, ""min_data_per_group"": 10, ""n_estimators"": 802, ""num_leaves"": 8}",0d0b00fe,r24,55.085071421217876,,60.887451760999966,3.136473322000029,,,,,,,,,,,,0.01648568720349386,55.085071421217876,448.2749028334378,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,True,"{""bagging_fraction"": 0.9711159219238, ""bagging_freq"": 1, ""cat_l2"": 0.0287842816393, ""cat_smooth"": 2.2365712242177, ""extra_trees"": false, ""feature_fraction"": 0.7638852760411, ""lambda_l1"": 0.7155896013433, ""lambda_l2"": 0.3887650116637, ""learning_rate"": 0.0956151137114, ""max_cat_to_onehot"": 23, ""min_data_in_leaf"": 5, ""min_data_per_group"": 8, ""n_estimators"": 132, ""num_leaves"": 117}",311db951,r25,51.64569918117943,55.75075029485173,42.17315698099992,2.661582681000027,42.150501536999855,2.245776565999904,,,,,,,,,,0.08747172489612676,51.64569918117943,431.7946409269873,0.03750312958852442,55.75075029485173,652.0306356753877
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7751868160582, ""bagging_freq"": 1, ""cat_l2"": 0.7205179793324, ""cat_smooth"": 0.2412048314858, ""extra_trees"": false, ""feature_fraction"": 0.5086905770421, ""lambda_l1"": 0.7774298210926, ""lambda_l2"": 0.7417685131559, ""learning_rate"": 0.006296404929, ""max_cat_to_onehot"": 41, ""min_data_in_leaf"": 17, ""min_data_per_group"": 4, ""n_estimators"": 197, ""num_leaves"": 50}",e3b85f93,r26,56.22099658748325,,39.17147027200008,2.636366339999995,,,,,,,,,,,,-0.006123011578905935,56.22099658748325,453.39802489180727,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9032235488416, ""bagging_freq"": 1, ""cat_l2"": 0.0484438463597, ""cat_smooth"": 0.2752154717585, ""extra_trees"": false, ""feature_fraction"": 0.8731273073839, ""lambda_l1"": 0.2594966220889, ""lambda_l2"": 0.3941888549433, ""learning_rate"": 0.0236586574252, ""max_cat_to_onehot"": 8, ""min_data_in_leaf"": 3, ""min_data_per_group"": 69, ""n_estimators"": 438, ""num_leaves"": 9}",d90cbc4e,r27,55.13040158048973,,37.844079084999976,1.0846184279998852,,,,,,,,,,,,0.008434836323400918,55.13040158048973,450.1059076281546,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.943127227378, ""bagging_freq"": 1, ""cat_l2"": 0.0089165711882, ""cat_smooth"": 0.196142976357, ""extra_trees"": false, ""feature_fraction"": 0.4341088458599, ""lambda_l1"": 0.3738757566188, ""lambda_l2"": 0.9197657819236, ""learning_rate"": 0.0125354274243, ""max_cat_to_onehot"": 23, ""min_data_in_leaf"": 1, ""min_data_per_group"": 16, ""n_estimators"": 165, ""num_leaves"": 65}",10f688c8,r28,56.257700820073225,,47.214064017000055,4.925564770999927,,,,,,,,,,,,0.0014369938899829737,56.257700820073225,451.6913972083113,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8296444149774, ""bagging_freq"": 1, ""cat_l2"": 0.0231985345244, ""cat_smooth"": 0.419723324168, ""extra_trees"": true, ""feature_fraction"": 0.818198345035, ""lambda_l1"": 0.5876408752329, ""lambda_l2"": 0.0893201412781, ""learning_rate"": 0.0282078967013, ""max_cat_to_onehot"": 29, ""min_data_in_leaf"": 5, ""min_data_per_group"": 12, ""n_estimators"": 750, ""num_leaves"": 37}",fb774425,r29,53.42426175412987,,93.25904325300007,7.099916471000142,,,,,,,,,,,,0.06363782473258317,53.42426175412987,437.3972153322732,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8808290128215, ""bagging_freq"": 1, ""cat_l2"": 1.0457234595842, ""cat_smooth"": 0.6921859910209, ""extra_trees"": true, ""feature_fraction"": 0.9220523550151, ""lambda_l1"": 0.7206605914604, ""lambda_l2"": 0.9472534786514, ""learning_rate"": 0.0132034424949, ""max_cat_to_onehot"": 25, ""min_data_in_leaf"": 15, ""min_data_per_group"": 7, ""n_estimators"": 335, ""num_leaves"": 35}",7ae6364f,r3,54.640152234042326,,54.65607789999996,2.494544093999991,,,,,,,,,,,,0.010995120232611288,54.640152234042326,449.52443108549926,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9256403562964, ""bagging_freq"": 1, ""cat_l2"": 0.173468569422, ""cat_smooth"": 0.1622096133057, ""extra_trees"": true, ""feature_fraction"": 0.8672172375647, ""lambda_l1"": 0.2728946202342, ""lambda_l2"": 1.5996117895528, ""learning_rate"": 0.0885567275464, ""max_cat_to_onehot"": 31, ""min_data_in_leaf"": 54, ""min_data_per_group"": 63, ""n_estimators"": 395, ""num_leaves"": 6}",a691dd6f,r30,55.65051815089981,,27.20394046499996,0.9219394749998173,,,,,,,,,,,,0.00788068788182017,55.65051815089981,450.2316636840851,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8634649548991, ""bagging_freq"": 1, ""cat_l2"": 1.6087120636028, ""cat_smooth"": 42.4603130176821, ""extra_trees"": false, ""feature_fraction"": 0.6841648271642, ""lambda_l1"": 0.5820615900959, ""lambda_l2"": 0.3727460534192, ""learning_rate"": 0.0078289135266, ""max_cat_to_onehot"": 37, ""min_data_in_leaf"": 2, ""min_data_per_group"": 2, ""n_estimators"": 987, ""num_leaves"": 9}",1d48d1c9,r4,55.09195661858363,,71.47919820100003,3.3562892170000396,,,,,,,,,,,,0.00786934003007933,55.09195661858363,450.2342385495758,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8270964398017, ""bagging_freq"": 1, ""cat_l2"": 0.0497402357678, ""cat_smooth"": 0.0022655846367, ""extra_trees"": true, ""feature_fraction"": 0.8805464511878, ""lambda_l1"": 0.5374194921261, ""lambda_l2"": 1.4738626624402, ""learning_rate"": 0.009732329389, ""max_cat_to_onehot"": 78, ""min_data_in_leaf"": 4, ""min_data_per_group"": 24, ""n_estimators"": 285, ""num_leaves"": 44}",4f68409e,r5,56.04314497949449,,37.99406175600001,1.70985299299997,,,,,,,,,,,,-0.000920238159803688,56.04314497949449,452.22421977862416,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7951605226208, ""bagging_freq"": 1, ""cat_l2"": 0.2087627025057, ""cat_smooth"": 0.0018992120999, ""extra_trees"": true, ""feature_fraction"": 0.5907899076364, ""lambda_l1"": 0.2654629519904, ""lambda_l2"": 0.6372060480074, ""learning_rate"": 0.0086558049456, ""max_cat_to_onehot"": 44, ""min_data_in_leaf"": 11, ""min_data_per_group"": 11, ""n_estimators"": 164, ""num_leaves"": 56}",3c57d7d3,r6,56.71580452720815,,37.64386195900005,2.6600929840000163,,,,,,,,,,,,-0.005068885951651669,56.71580452720815,453.1604477154613,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9335036446078, ""bagging_freq"": 1, ""cat_l2"": 0.2830562687557, ""cat_smooth"": 0.1802171314263, ""extra_trees"": true, ""feature_fraction"": 0.6485577967088, ""lambda_l1"": 0.5232957286614, ""lambda_l2"": 1.3348540188894, ""learning_rate"": 0.0289761662926, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 11, ""min_data_per_group"": 55, ""n_estimators"": 701, ""num_leaves"": 20}",134c98bb,r7,55.73133515315598,,46.35796541100001,1.5986012729999857,,,,,,,,,,,,0.006076206761640113,55.73133515315598,450.64092164606603,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9848713160352, ""bagging_freq"": 1, ""cat_l2"": 1.6905546285477, ""cat_smooth"": 0.001258746648, ""extra_trees"": true, ""feature_fraction"": 0.4384884978093, ""lambda_l1"": 0.0940311167074, ""lambda_l2"": 0.2636825450225, ""learning_rate"": 0.0053104402291, ""max_cat_to_onehot"": 51, ""min_data_in_leaf"": 10, ""min_data_per_group"": 31, ""n_estimators"": 285, ""num_leaves"": 164}",42517afb,r8,58.177767193976926,,30.21360732200003,1.247300365000001,,,,,,,,,,,,-0.008851655136055347,58.177767193976926,454.0124248774456,,,
lightgbm,rel-amazon,item-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.898758060085, ""bagging_freq"": 1, ""cat_l2"": 0.964011246959, ""cat_smooth"": 0.1616421454928, ""extra_trees"": false, ""feature_fraction"": 0.815483271622, ""lambda_l1"": 0.5759889009066, ""lambda_l2"": 1.4326827755167, ""learning_rate"": 0.0599026240177, ""max_cat_to_onehot"": 91, ""min_data_in_leaf"": 2, ""min_data_per_group"": 6, ""n_estimators"": 702, ""num_leaves"": 39}",b7f5d391,r9,52.58795383850372,,129.25509966000004,12.638939343000061,,,,,,,,,,,,0.08063469879809804,52.58795383850372,433.4092112256063,,,
